date,county,GEOID,T_day,T_night,T_avg
2025-03-05,Norton,51720,12.92135404926746,1.0209467074545424,9.042384479149923
2025-03-05,Radford,51750,15.531132689987963,-0.27496260554882224,8.306363691194244
2025-03-05,Danville,51590,17.368445696513323,2.417415600716204,11.53023658563601
2025-03-05,Martinsville,51690,20.025834341656605,2.9515766509001873,11.996442635573672
2025-03-05,Salem,51775,17.989130458635096,2.441270572745259,11.019632159315368
2025-03-05,Roanoke,51770,17.69122656623292,2.5794344510338774,10.62234211191999
2025-03-05,Bristol,51520,16.52900299289191,0.15734505549323435,10.106719363801885
2025-03-05,Russell,51167,14.117967050661438,1.6145171960858684,9.415088940899652
2025-03-05,Buchanan,51027,12.478865126330952,3.948391607167467,10.682674994569298
2025-03-05,Alleghany,51005,13.381116665692474,1.9300608848833607,9.226328905905454
2025-03-05,Patrick,51141,16.596010522490335,1.67839876105226,10.76821049887233
2025-03-05,Grayson,51077,14.026640150082272,1.013154589056471,8.724315975539083
2025-03-05,Wythe,51197,15.166190985078584,0.6503965284422917,9.297417874006776
2025-03-05,Carroll,51035,16.04796975022338,0.6147184233193895,9.104240615308168
2025-03-05,Bath,51017,13.002040311268463,1.423669190063781,8.65470026124585
2025-03-05,Smyth,51173,14.865945721128163,1.2662486028619044,9.203701493495073
2025-03-05,Bland,51021,13.458014960129894,1.474391082615654,8.219003716510263
2025-03-05,Lee,51105,15.591874938749006,2.0078205656244585,10.044510862621614
2025-03-05,Highland,51091,10.219561191201802,0.2874889157494613,6.372645025557135
2025-03-05,Rockbridge,51163,14.790745345303508,1.8307838960108573,9.498595767975177
2025-03-05,Dickenson,51051,12.194555918854013,3.736418760650594,10.376650793937568
2025-03-05,Wise,51195,13.73923615847479,2.026547404537209,9.215513299717964
2025-03-05,Montgomery,51121,17.386493913313206,0.7730469878399994,9.761774443669118
2025-03-05,Floyd,51063,16.11008383309339,0.24987441914439806,8.544587939300955
2025-03-05,Giles,51071,12.157144117601423,1.1580790785731538,7.182440842372708
2025-03-05,Pulaski,51155,16.81350925612871,0.6203815720102217,9.523334302903601
2025-03-05,Tazewell,51185,13.102937645766033,1.3686172998069905,8.192190906519693
2025-03-05,Pittsylvania,51143,15.909211476471583,1.5195976787167074,9.443363774771305
2025-03-05,Amherst,51009,17.999667400165034,2.61325547414838,11.384113800605155
2025-03-05,Bedford,51019,17.987767788928153,1.7441237770757485,10.521687186396596
2025-03-05,Campbell,51031,17.083255218359124,1.5316877500257742,9.875427311327142
2025-03-05,Henry,51089,17.723747805310158,1.9229662382884503,10.94624391502205
2025-03-05,Craig,51045,13.158834597289424,1.3973244704565009,7.698375910613276
2025-03-05,Franklin,51067,18.458242373142085,1.5003437175546386,10.69364894003245
2025-03-05,Roanoke,51161,17.156934738576027,2.0992013548046513,10.486513668554915
2025-03-05,Botetourt,51023,14.976726431528867,2.2873685564464914,9.622298783338602
2025-03-05,Scott,51169,14.946139434933233,2.6259579487779643,10.304890971092886
2025-03-05,Washington,51191,15.215881711253306,1.4251754125162206,9.598619851788975
2025-03-05,Augusta,51015,14.362575286623265,0.8682467373864186,8.523226943878617
2025-03-05,James City,51095,13.702910846522874,7.379903935496181,8.223972708044531
2025-03-05,Gloucester,51073,12.244382078684236,7.202392359049516,6.393749199712583
2025-03-05,Isle of Wight,51093,15.144755497136432,8.139537506722215,6.392158084098102
2025-03-05,York,51199,13.361814617522516,8.079598255249714,6.3925280783454586
2025-03-05,Mathews,51115,10.908529704651981,7.259265235786965,4.886130185473622
2025-03-05,Stafford,51179,12.745768736359338,4.296205118072671,8.193363175879739
2025-03-05,Rappahannock,51157,13.960579377769964,2.3245814273304504,8.647232876157702
2025-03-05,Fauquier,51061,14.08220272263478,2.2879899744157566,8.453830291694521
2025-03-05,Prince William,51153,13.521540342682961,3.5443774051232393,8.846524502908537
2025-03-05,Arlington,51013,13.266696744915379,5.400651016931295,9.37774495303575
2025-03-05,Fairfax,51059,13.052158058488562,4.752264890696215,8.92635073563582
2025-03-05,Loudoun,51107,14.355653810879087,2.613740325698996,8.848854995061568
2025-03-05,Culpeper,51047,13.548399514185775,1.8223615553067625,7.87533268791796
2025-03-05,Warren,51187,13.068493176313865,4.184819866929599,8.924751096165483
2025-03-05,Spotsylvania,51177,13.596236934174385,4.51663283969004,9.213970706061987
2025-03-05,Clarke,51043,13.890140343711462,2.9212306393314003,8.532326359331064
2025-03-05,Frederick,51069,13.924243506426375,2.4305349448566047,8.644911363871454
2025-03-05,Surry,51181,14.292567090501361,7.661578029689868,7.500134157743042
2025-03-05,King and Queen,51097,13.411603458961578,6.027914437441284,8.221084418425386
2025-03-05,Middlesex,51119,12.885108874524258,6.458546636309169,8.746989470479393
2025-03-05,Essex,51057,13.216269692561287,5.528310655913019,7.133068588623496
